OID_,Traffic_Station_Locations_OBJECTID,Traffic_Station_Locations_Signing,Traffic_Station_Locations_DOT_ID,Traffic_Station_Locations_CO,Traffic_Station_Locations_FG,Traffic_Station_Locations_Sample_ID,Traffic_Station_Locations_Bridge_ID,Traffic_Station_Locations_RR_Xing,Traffic_Station_Locations_NHS,Traffic_Station_Locations_Speed,Traffic_Station_Locations_Oneway,Traffic_Station_Locations_OLAP_Hier,Traffic_Station_Locations_Lanes,Traffic_Station_Locations_RC_STATION,Traffic_Station_Locations_RG,Traffic_Station_Locations_REGION_COD,Traffic_Station_Locations_COUNTY_COD,Traffic_Station_Locations_COU,Traffic_Station_Locations_CCST,Traffic_Station_Locations_GIS_ID,Traffic_Station_Locations_LOC_ERROR,Traffic_Station_Locations_RCSTA1,Traffic_Station_Locations_RC_Code,Traffic_Station_Locations_FIPS,Traffic_Station_Locations_Station_T1,Traffic_Station_Locations_GeoCode_T,Traffic_Station_Locations_Juris_T,Traffic_Station_Locations_GlobalID,Traffic_Station_Locations_Retired,Traffic_Station_Locations_R_Year,Traffic_Station_Locations_R_Notes,Traffic_Station_Locations_Shape_STLe,AADT_Stats_2023_Table_Description,AADT_Stats_2023_Table_County,AADT_Stats_2023_Table_Route,AADT_Stats_2023_Table_From_Milepoint,AADT_Stats_2023_Table_To_Milepoint,AADT_Stats_2023_Table_Functional_Class,AADT_Stats_2023_Table_Latitude,AADT_Stats_2023_Table_Longitude,AADT_Stats_2023_Table_Year,AADT_Stats_2023_Table_Stat_Type,AADT_Stats_2023_Table_AADT,AADT_Stats_2023_Table_AAWDT,AADT_Stats_2023_Table_Single_Unit_Truck_AADT,AADT_Stats_2023_Table_Combo_Unit_Truck_AADT,AADT_Stats_2023_Table_K_Factor,AADT_Stats_2023_Table_D_Factor,AADT_Stats_2023_Table_Station_Type,Shape_Length
7047,7317, ,256782,1,30, , , , ,25,Y, ,1:0||||,04_4201,11,0,4,61, ,256782011,NO ERROR,044201,04,061,4201,2034,04,{8DFF0359-A7DA-4ECE-B72C-A8E8B880E6AB}, ,0, ,643.738890097999956,NORFOLK ST from GRAND ST to E HOUSTON ST,New york,NORFOLK ST,0,0.41,Urban:Minor Arterial,40.718932000000002,-73.987066999999996,2023,Actual,3056,,38,111,0.080000000000000,1,Short Term,643.738895677575329
7048,7316, ,256781,1,30, , , , ,0, , ,1:1||||,04_4200,11,0,4,61, ,256781011,NO ERROR,044200,04,061,4200,2034,04,{E4B6D763-7E16-4F20-943B-A10C91BABF26}, ,0, ,289.602554931999975,NEW ST from BEAVER ST to WALL ST,New york,NEW ST,0.02,0.21,Urban:Minor Arterial,40.705463000000002,-74.012405999999999,2023,Actual,166,,,,0.120000000000000,1,Short Term,289.602571979260745
7049,7467, ,301012,1,30, , , , ,25,Y, ,1:0||||,04_1295,11,0,4,61, ,301012011,PARTIAL MATCH FOR THE TO-MEASURE,041295,04,061,1295,2034,04,{AFD3998E-5955-499A-8A14-640FA9F9B58D}, ,0, ,153.357491242000009,STANTON ST from FORSYTH ST to ALLEN ST,New york,STANTON ST,0,0.1,Urban:Major Collector,40.721829999999997,-73.989660000000001,2023,Actual,657,,47,4,0.100000000000000,1,Short Term,153.357491242847857
7050,7315, ,256780,1,30, , , , ,0, , ,1:1||||,04_4199,11,0,4,61, ,256780011,PARTIAL MATCH FOR THE TO-MEASURE,044199,04,061,4199,2034,04,{8D9BE1AE-7850-413F-A2B4-D854B03D9070}, ,0, ,654.653718031000039,NASSAU ST from WALL ST to SPRUCE ST,New york,NASSAU ST,0,0.41,Urban:Minor Arterial,40.709839000000002,-74.008069000000006,2023,Actual,1049,,47,0,0.080000000000000,1,Short Term,654.653718030383970
7051,7466, ,256805,1,30, , , , ,25,Y, ,2:0||||,04_4355,11,0,4,61, ,256805011,PARTIAL MATCH FOR THE TO-MEASURE,044355,04,061,4355,2034,04,{C72F0C69-249E-4519-9B67-FAC76E3179EB}, ,0, ,657.471792346000029,RIVERSIDE DR E from RVRSDE DR@120T to RVRSDE DR end one way,New york,RIVERSIDE DR E,0,0.41,Urban:Minor Arterial,40.813195999999998,-73.962582999999995,2023,Actual,7771,,220,2,0.180000000000000,1,Short Term,657.471792342766662
7052,7465, ,256982,1,30, , , , ,25, , ,1:1||||,04_4354,11,0,4,61, ,256982011,NO ERROR,044354,04,061,4354,2034,04,{70783311-5ED6-487C-8757-450299EC1593}, ,0, ,1013.888749039999993,WORTH ST from HUDSON ST to PARK ROW,New york,WORTH ST,0,0.64,Urban:Minor Arterial,40.715943000000003,-74.003844999999998,2023,Actual,9484,,,,0.070000000000000,0.61,Short Term,1013.888760947133733
7053,7464, ,256981,1,30, , , , ,25, , ,1:1||||,04_4353,11,0,4,61, ,256981011,NO ERROR,044353,04,061,4353,2034,04,{A873EC5D-E978-4F60-A402-5B9C1C7F6BD4}, ,0, ,740.299727337000036,WOOSTER ST from CANAL ST to W HOUSTON ST,New york,WOOSTER ST,0,0.47,Urban:Major Collector,40.724724000000002,-74.000667000000007,2023,Estimated,1135,,78,9,0.090000000000000,1,Short Term,740.299689017929495
7054,7314, ,256779,1,30, , , , ,25, , ,1:1||||,04_4198,11,0,4,61, ,256779011,NO ERROR,044198,04,061,4198,2034,04,{67B52142-8D9F-4A54-82BF-7002B8B22B81}, ,0, ,1126.043253040000081,NAGLE AVE from BROADWAY to TENTH AVE,New york,NAGLE AVE,0,0.7,Urban:Major Collector,40.862732999999999,-73.921671000000003,2023,Actual,9705,,312,4,0.070000000000000,0.53,Short Term,1126.043253044964331
7055,7463, ,256978,1,30, , , , ,25,Y, ,1:0||||,04_4352,11,0,4,61, ,256978011,PARTIAL MATCH FOR THE TO-MEASURE,044352,04,061,4352,2034,04,{7E545AEB-530D-4D1E-8AF8-F5DB49B54038}, ,0, ,699.697813033999978,WILLIAM ST from S WILLIAM ST to BEEKMAN ST,New york,WILLIAM ST,0.03,0.46,Urban:Minor Arterial,40.709240000000001,-74.006810000000002,2023,Estimated,1952,,140,0,0.080000000000000,1,Short Term,699.697839730339751
7056,7313, ,256778,1,30, , , , ,25, , ,1:1||||,04_4197,11,0,4,61, ,256778011,NO ERROR,044197,04,061,4197,2034,04,{CDC18AD5-01DC-435F-B1C0-4EECD5513D00}, ,0, ,498.897679145999973,N MOORE ST from WEST ST to WEST BROADWAY,New york,N MOORE ST,0,0.32,Urban:Minor Arterial,40.719869000000003,-74.007722000000001,2023,Estimated,4269,,245,30,0.070000000000000,1,Short Term,498.897724348129486
7057,7462, ,256977,1,30, , , , ,25,Y, ,1:0||||,04_4351,11,0,4,61, ,256977011,NO ERROR,044351,04,061,4351,2034,04,{F2E36310-1005-4B48-9A31-393C1EBEC322}, ,0, ,177.028222800999998,WILLETT ST from GRAND ST to DELANCEY ST S,New york,WILLETT ST,0,0.11,Urban:Minor Arterial,40.715449000000000,-73.983062000000004,2023,Actual,1989,,113,1,0.070000000000000,1,Short Term,177.028254292046029
7058,7312, ,256777,1,30, , , , ,25, , ,1:1||||,04_4196,11,0,4,61, ,256777011,PARTIAL MATCH FOR THE TO-MEASURE,044196,04,061,4196,2034,04,{68220941-F8BA-445B-843C-4E422C3BFFF6}, ,0, ,567.397419606999961,MURRAY ST from BROADWAY to WEST ST,New york,MURRAY ST,0,0.35,Urban:Minor Arterial,40.714730000000003,-74.010760000000005,2023,Actual,3541,,213,16,0.070000000000000,1,Short Term,567.397419607390702
7059,7311, ,256775,1,30, , , , ,25, , ,1:1||||,04_4195,11,0,4,61, ,256775011,PARTIAL MATCH FOR THE TO-MEASURE,044195,04,061,4195,2034,04,{4BE92127-CB12-412F-BD6E-3C292A32DF1E}, ,0, ,335.991832515999988,MT MORRIS PK W from W 120TH ST to W 124TH ST,New york,MT MORRIS PK W,0,0.21,Urban:Minor Arterial,40.804816000000002,-73.945505999999995,2023,Actual,7199,,433,32,0.100000000000000,1,Short Term,335.991832515758972
7060,7460, ,256975,1,30, , , , ,25,Y, ,2:0||||,04_4349,11,0,4,61, ,256975011,NO ERROR,044349,04,061,4349,2034,04,{D7D51CFD-B5DA-4189-B277-9823A91790E6}, ,0, ,353.159436124000024,WHITEHALL ST from SOUTH ST to BOWLING GREEN,New york,WHITEHALL ST,0,0.22,Urban:Minor Arterial,40.702750999999999,-74.012933000000004,2023,Actual,289,,11,0,0.130000000000000,1,Short Term,353.159436123026637
7061,7310, ,256773,1,30, , , , ,25, , ,1:1||||,04_4194,11,0,4,61, ,256773011,NO ERROR,044194,04,061,4194,2034,04,{B9DF2326-AD91-48ED-A244-66397E6DCBAC}, ,0, ,626.453168778999952,MORTON ST from WEST ST to BLEECKER ST,New york,MORTON ST,0,0.39,Urban:Minor Arterial,40.731000000000002,-74.007320000000007,2023,Actual,1591,,96,7,0.100000000000000,1,Short Term,626.453168778769395
7062,7459, ,256974,1,30, , , , ,25,Y, ,1:0||||,04_4348,11,0,4,61, ,256974011,NO ERROR,044348,04,061,4348,2034,04,{E87CD97C-B3B5-45C4-9B7D-269634477CCB}, ,0, ,160.934754774999988,WHITE ST from LAFAYETTE ST to BAXTER ST,New york,WHITE ST,0.28,0.38,Urban:Major Collector,40.716718000000000,-74.000371999999999,2023,Estimated,1079,,75,8,0.080000000000000,1,Short Term,160.934816460876732
7063,7309, ,256772,1,30, , , , ,25, , ,1:1||||,04_4193,11,0,4,61, ,256772011,NO ERROR,044193,04,061,4193,2034,04,{09C2DC8A-46CE-4E53-93F2-D25D75E36D9B}, ,0, ,1094.077140529999951,MORNINGSIDE DR from CATHEDRAL AVE to 122ND@AMSTRDM,New york,MORNINGSIDE DR,0,0.68,Urban:Major Collector,40.807062999999999,-73.958674000000002,2023,Actual,4791,,168,1,0.120000000000000,0.68,Short Term,1094.077140525452705
7064,7458, ,301435,1,30, , , , ,25,Y, ,1:0||||,04_4347,11,0,4,61, ,301435011,PARTIAL MATCH FOR THE TO-MEASURE,044347,04,061,4347,2034,04,{6F57A975-7EF2-4AD5-A2EA-8FCE58BFB1A4}, ,0, ,232.806656134999997,WAVERLY PL from WASHINGTON SQ E to BROADWAY,New york,WAVERLY PL,0,0.14,Urban:Minor Arterial,40.730530000000002,-73.995199999999997,2023,Actual,2188,,76,0,0.100000000000000,1,Short Term,232.806656137644552
7065,7308, ,256771,1,30, , , , ,25, , ,1:1|2:2|||,04_4192,11,0,4,61, ,256771011,NO ERROR,044192,04,061,4192,2034,04,{30EAD70E-BE4F-4AA4-9445-58C348C5469A}, ,0, ,160.934761912999988,MORNINGSIDE AVE from W 127TH ST to W125TH ST,New york,MORNINGSIDE AVE,0,0.1,Urban:Major Collector,40.812390000000001,-73.953310000000002,2023,Estimated,6136,,465,2,0.080000000000000,0.58,Short Term,160.934727421822458
7066,7457, ,256969,1,30, , , , ,25,Y, ,1:0||||,04_4346,11,0,4,61, ,256969011,PARTIAL MATCH FOR THE TO-MEASURE,044346,04,061,4346,2034,04,{B518EA3F-BC70-4513-9DB8-CC28C551251E}, ,0, ,297.201641165000012,WAVERLY PL from WASHINGTON SQ W to CHRISTOPHER ST,New york,WAVERLY PL,0,0.18,Urban:Minor Arterial,40.732577999999997,-73.999376999999996,2023,Actual,2137,,128,10,0.080000000000000,1,Short Term,297.201641166297179
7067,7456, ,256968,1,30, , , , ,25,Y, ,2:0||||,04_4345,11,0,4,61, ,256968011,PARTIAL MATCH FOR THE TO-MEASURE,044345,04,061,4345,2034,04,{F7A03E34-B935-43ED-BFC8-989360F917B4}, ,0, ,238.604905978000005,WATTS ST from WEST ST to CANAL ST,New york,WATTS ST,0,0.15,Urban:Major Collector,40.724139000000001,-74.009849000000003,2023,Actual,1896,,80,59,0.100000000000000,1,Short Term,238.604905978254294
7068,7307, ,256770,1,30, , , , ,25, , ,1:1||||,04_4191,11,0,4,61, ,256770011,PARTIAL MATCH FOR THE TO-MEASURE,044191,04,061,4191,2034,04,{519BB936-DB72-47BC-ACE6-6CF3181DC2AF}, ,0, ,430.902038709999999,MONTGOMERY ST from SOUTH ST to E BROADWAY,New york,MONTGOMERY ST,0,0.27,Urban:Minor Arterial,40.711950000000002,-73.984999999999999,2023,Estimated,7626,,436,54,0.080000000000000,0.51,Short Term,430.902038711992532
7069,7455, ,278559,1,30, , , , ,25,Y, ,1:0||||,04_4344,11,0,4,61, ,278559011,NO ERROR,044344,04,061,4344,2034,04,{2B13BACC-7F36-467E-A672-77D5F6D64F56}, ,0, ,354.056383482000001,WATER ST from MONTGOMERY ST to JACKSON ST,New york,WATER ST,0,0.22,Urban:Minor Arterial,40.711359999999999,-73.983270000000005,2023,Actual,629,,19,3,0.080000000000000,1,Short Term,354.056350270996177
7070,7306, ,256769,1,30, , , , ,25, , ,1:1||||,04_4190,11,0,4,61, ,256769011,NO ERROR,044190,04,061,4190,2034,04,{3E87A19D-7529-4334-AEA6-BB2FC5EE53F6}, ,0, ,386.243371751999973,MONROE ST from CATHERINE ST to PIKE ST,New york,MONROE ST,0,0.23,Urban:Major Collector,40.711646000000002,-73.993722000000005,2023,Actual,676,,49,4,0.110000000000000,1,Short Term,386.243408340126052
7071,7454, ,278558,1,30, , , , ,25, , ,1:1||||,04_4343,11,0,4,61, ,278558011,NO ERROR,044343,04,061,4343,2034,04,{343304A9-BB03-46E6-8C5C-5969E5768E7E}, ,0, ,193.325475915999988,WATER ST from CATHERINE SLIP to MARKET SLIP,New york,WATER ST,0,0.12,Urban:Major Collector,40.709915000000002,-73.995208000000005,2023,Actual,1670,,120,9,0.120000000000000,1,Short Term,193.325475915740469
7072,7453, ,256967,1,30, , , , ,25, , ,1:1||||,04_4342,11,0,4,61, ,256967011,NO ERROR,044342,04,061,4342,2034,04,{5C10223B-3959-46F1-9051-6076DD83C5F2}, ,0, ,288.337597646999996,WATER ST from FULTON ST to DOVER ST,New york,WATER ST,0,0.19,Urban:Minor Arterial,40.708557999999996,-74.001357999999996,2023,Actual,710,,42,3,0.110000000000000,1,Short Term,288.337601675250085
7073,7305, ,256767,1,30, , , , ,25, , ,1:1||||,04_4189,11,0,4,61, ,256767011,NO ERROR,044189,04,061,4189,2034,04,{64089284-3EDC-4CB9-8EDC-E9CA221EB525}, ,0, ,529.679204602000027,MARKET ST from SOUTH ST to DIVISION ST,New york,MARKET ST,0,0.33,Urban:Minor Arterial,40.711168000000001,-73.994174999999998,2023,Actual,2017,,106,4,0.080000000000000,1,Short Term,529.679204601822903
7074,7452, ,256965,1,30, , , , ,25,Y, ,1:0||||,04_4339,11,0,4,61, ,256965011,NO ERROR,044339,04,061,4339,2034,04,{C04D8068-8016-4BD8-A30F-9C6299FA87E0}, ,0, ,144.841284867000013,WASHINGTON SQ W from WASHINGTON SQ S to WASHINGTON SQ N,New york,WASHINGTON SQ W,0,0.1,Urban:Minor Arterial,40.731276999999999,-73.999422999999993,2023,Actual,3255,,52,269,0.080000000000000,1,Short Term,144.841246605289797
7075,7304, ,256765,1,30, , , , ,25, , ,1:1||||,04_4188,11,0,4,61, ,256765011,NO ERROR,044188,04,061,4188,2034,04,{069E6003-CD83-4E3F-8437-E6DD28B98AD5}, ,0, ,64.373864909000005,MARBLE HILL AVE from W 228TH ST to NY CO LINE,New york,MARBLE HILL AVE,0.22,0.25,Urban:Major Collector,40.877493999999999,-73.908821000000003,2023,Actual,8012,,132,1,0.100000000000000,0.58,Short Term,64.373870160801971
7076,7451, ,256964,1,30, , , , ,25, , ,1:1||||,04_4338,11,0,4,61, ,256964011,NO ERROR,044338,04,061,4338,2034,04,{C7195798-92A0-4291-AC61-86F67DAF872D}, ,0, ,304.569552808000026,WASHINGTON SQ S from WASHINGTON SQ W to WASHINGTON SQ E,New york,WASHINGTON SQ S,0,0.19,Urban:Minor Arterial,40.730466000000000,-73.998498999999995,2023,Actual,6177,,372,27,0.080000000000000,1,Short Term,304.569552806960473
7077,7303, ,256763,1,30, , , , ,25, , ,1:1||||,04_4187,11,0,4,61, ,256763011,PARTIAL MATCH FOR THE TO-MEASURE,044187,04,061,4187,2034,04,{3D738A0C-2D36-4E0D-B2C3-31A39D1558C4}, ,0, ,882.052736975000016,MANHATTAN AVE from W 113TH ST to ST NICHOLAS AV,New york,MANHATTAN AVE,0.66,1.21,Urban:Minor Arterial,40.819125000000000,-73.870240999999993,2023,Actual,4945,,442,8,0.090000000000000,0.63,Short Term,882.052761599498353
7078,7302, ,256763,1,30, , , , ,25, , ,1:1||||,04_4186,11,0,4,61, ,256763011,NO ERROR,044186,04,061,4186,2034,04,{55EA3191-4E2E-4C3E-B056-27F2B28AD7EA}, ,0, ,321.869402459000014,MANHATTAN AVE from W 106TH ST to W 110TH ST,New york,MANHATTAN AVE,0.3,0.5,Urban:Minor Arterial,40.800277000000001,-73.960314999999994,2023,Estimated,7768,,444,55,0.070000000000000,0.56,Short Term,321.869485639215100
7079,7450, ,256963,1,30, , , , ,25,Y, ,1:0|1:1|||,04_4337,11,0,4,61, ,256963011,NO ERROR,044337,04,061,4337,2034,04,{8D1EB2CE-F352-4B9D-BCB1-955EE486BF26}, ,0, ,305.093461649000005,WASHINGTON SQ N from WASHINGTON SQ W to WASHINGTON SQ E,New york,WASHINGTON SQ N,0,0.19,Urban:Minor Arterial,40.731766999999998,-73.997844000000001,2023,Actual,4357,,124,0,0.070000000000000,1,Short Term,305.093461648016557
7080,7449, ,256962,1,30, , , , ,25, , ,1:1||||,04_4336,11,0,4,61, ,256962011,NO ERROR,044336,04,061,4336,2034,04,{6937450D-7AFE-4871-B609-90DF875350AE}, ,0, ,144.841227327000013,WASHINGTON SQ E from WASHINGTON SQ S to WASHINGTON SQ N,New york,WASHINGTON SQ E,0,0.1,Urban:Minor Arterial,40.729826000000003,-73.996320999999995,2023,Actual,1431,,82,1,0.100000000000000,1,Short Term,144.841194108220350
7081,7301, ,256762,1,30, , , , ,25, , ,1:1||||,04_4185,11,0,4,61, ,256762011,NO ERROR,044185,04,061,4185,2034,04,{563A75D2-FB7A-44E4-B98F-ECF5C162F821}, ,0, ,321.262193385999979,MAIDEN LA from SOUTH ST to LIBERTY ST,New york,MAIDEN LA,0,0.2,Urban:Minor Arterial,40.705553000000002,-74.005165000000005,2023,Actual,3398,,249,5,0.080000000000000,0.57,Short Term,321.262193385579053
7082,7448, ,256961,1,30, , , , ,25, , ,1:1||||,04_4335,11,0,4,61, ,256961011,NO ERROR,044335,04,061,4335,2034,04,{42A5E7A5-24C7-4062-8D4F-35FC53DA8CA6}, ,0, ,225.308582102000003,WASHINGTON PL from WASHINGTN SQ E to BROADWAY,New york,WASHINGTON PL,0,0.14,Urban:Minor Arterial,40.729599000000000,-73.994851999999995,2023,Actual,1620,,98,7,0.090000000000000,1,Short Term,225.308624220954584
7083,7300, ,256758,1,30, , , , ,25, , ,1:0|1:1|||,04_4184,11,0,4,61, ,256758011,PARTIAL MATCH FOR THE TO-MEASURE,044184,04,061,4184,2034,04,{CA67E309-3737-4C70-8E65-FECBA6456D4E}, ,0, ,490.831852454000000,MACOMBS PL from F DOUGLASS BLVD to MACOMBS DAM BR,New york,MACOMBS PL,0,0.32,Urban:Minor Arterial,40.826998000000003,-73.937117999999998,2023,Actual,5159,,281,6,0.070000000000000,0.52,Short Term,490.831852454686100
7084,7447, ,256958,1,30, , , , ,25, , ,1:0||||,04_4334,11,0,4,61, ,256958011,NO ERROR,044334,04,061,4334,2034,04,{4BC23CF2-52CD-45BD-9E3F-E05212301D88}, ,0, ,131.637895928000006,WANAMAKER PL from BROADWAY to LAFAYETTE ST,New york,WANAMAKER PL,0,0.08,Urban:Major Collector,40.730848000000002,-73.991279000000006,2023,Actual,4769,,338,6,0.080000000000000,1,Short Term,131.637895928583106
7085,7299, ,256756,1,30, , , , ,25,Y, ,1:0||||,04_4183,11,0,4,61, ,256756011,NO ERROR,044183,04,061,4183,2034,04,{9717C846-EE4A-4749-A0DA-61063DB1D2C9}, ,0, ,547.178080013999988,MACDOUGAL ST from PRINCE ST to WASHINGTN SQ S,New york,MACDOUGAL ST,0,0.34,Urban:Minor Arterial,40.728580000000001,-74.001760000000004,2023,Actual,3884,,234,17,0.080000000000000,1,Short Term,547.178094883901963
7086,7446, ,256957,1,30, , , , ,0, , ,1:1||||,04_4333,11,0,4,61, ,256957011,PARTIAL MATCH FOR THE TO-MEASURE,044333,04,061,4333,2034,04,{779C5645-31C5-4248-B5AA-8E65009915BC}, ,0, ,606.868249366999976,WALL ST from SOUTH ST to BROADWAY,New york,WALL ST,0,0.38,Urban:Minor Arterial,40.706173000000000,-74.009127000000007,2023,Actual,1304,,69,0,0.100000000000000,1,Short Term,606.868249367897988
7087,7298, ,256755,1,30, , , , ,25,Y, ,1:0||||,04_4182,11,0,4,61, ,256755011,PARTIAL MATCH FOR THE TO-MEASURE,044182,04,061,4182,2034,04,{5EFD2C86-DCC6-4E07-84EA-07C8EFC42E0C}, ,0, ,941.563720936999971,LUDLOW ST from DIVISION ST to E HOUSTON ST,New york,LUDLOW ST,0,0.58,Urban:Minor Arterial,40.720286999999999,-73.988262000000006,2023,Actual,3443,,143,0,0.080000000000000,1,Short Term,941.563720934523758
7088,7297, ,256754,1,30, , , , ,25, , ,1:1||||,04_4181,11,0,4,61, ,256754011,PARTIAL MATCH FOR THE TO-MEASURE,044181,04,061,4181,2034,04,{073DF86E-57C0-4D03-A1FE-010ED8D540A2}, ,0, ,254.114695880999989,LITTLE W 12TH S from TENTH AVE to NINTH AVE,New york,LITTLE W 12TH S,0,0.16,Urban:Major Collector,40.740434000000000,-74.008313999999999,2023,Actual,2176,,194,1,0.080000000000000,1,Short Term,254.114695880893862
7089,7296, ,256753,1,30, , , , ,25, , ,1:1||||,04_4180,11,0,4,61, ,256753011,NO ERROR,044180,04,061,4180,2034,04,{5DFA8DAF-B07C-48F9-A394-293C91CC61A1}, ,0, ,307.202454471999999,LISPENARD ST from AVE OF THE AMERICAS to BROADWAY,New york,LISPENARD ST,0,0.19,Urban:Minor Arterial,40.719636000000001,-74.003135000000000,2023,Actual,1228,,74,5,0.110000000000000,1,Short Term,307.202454471162127
7090,7445, ,256956,1,30, , , , ,25, , ,1:1||||,04_4332,11,0,4,61, ,256956011,NO ERROR,044332,04,061,4332,2034,04,{ABE84B20-2176-4BB1-8EE3-8A59771BFA42}, ,0, ,402.336809594999977,WALKER ST from AVE OF THE AMERICAS to LAFAYETTE ST,New york,WALKER ST,0,0.25,Urban:Minor Arterial,40.719056000000002,-74.003506999999999,2023,Actual,6674,,401,30,0.070000000000000,1,Short Term,402.336842577156744
7091,7295, ,256752,1,30, , , , ,0, , ,1:1||||,04_4179,11,0,4,61, ,256752011,NO ERROR,044179,04,061,4179,2034,04,{1D947EB5-F829-4B83-999C-679D3FA23C8C}, ,0, ,707.410144188000004,LIBERTY ST from WEST ST to MAIDEN LA,New york,LIBERTY ST,0,0.44,Urban:Minor Arterial,40.709130000000002,-74.009929999999997,2023,Actual,3692,,352,2,0.060000000000000,1,Short Term,707.410144188289905
7092,7294, ,256750,1,30, , , , ,25, , ,1:1||||,04_4178,11,0,4,61, ,256750011,PARTIAL MATCH FOR THE TO-MEASURE,044178,04,061,4178,2034,04,{D7FDE0FD-292A-48AA-B899-F930B1420BEE}, ,0, ,174.465625920000008,LEWIS ST from GRAND ST to DELANCEY ST,New york,LEWIS ST,0,0.15,Urban:Minor Arterial,40.714441000000001,-73.979673000000005,2023,Actual,2003,,166,4,0.110000000000000,0.61,Short Term,174.465625921822493
7093,7444, ,256954,1,30, , , , ,25, , ,1:1||||,04_4331,11,0,4,61, ,256954011,PARTIAL MATCH FOR THE TO-MEASURE,044331,04,061,4331,2034,04,{28316101-4736-418D-9028-D4C73693F0E3}, ,0, ,350.734310596999990,W WASHINGTON PL from W 4TH ST to WASHINGTON SQ W,New york,W WASHINGTON PL,0,0.22,Urban:Minor Arterial,40.732039999999998,-74.000060000000005,2023,Estimated,926,,26,0,0.070000000000000,1,Short Term,350.734310597596561
7094,7443, ,300511,1,30, , , , ,25, , ,1:1|2:0|||,04_4330,11,0,4,61, ,300511011,PARTIAL MATCH FOR THE TO-MEASURE,044330,04,061,4330,2034,04,{5BEDBABB-9374-421D-B1B1-34426A80101F}, ,0, ,734.628560564000054,W BROADWAY from CANAL ST to W HOUSTON ST,New york,W BROADWAY,0.08,0.54,Urban:Minor Arterial,40.725136999999997,-74.001407000000000,2023,Actual,7592,,390,3,0.060000000000000,0.69,Short Term,734.628577852422950
7095,7293, ,256749,1,30, , , , ,25,Y, ,1:0|2:0||,04_4177,11,0,4,61, ,256749011,NO ERROR,044177,04,061,4177,2034,04,{BB898109-3795-4078-AF62-5AD1234B0AEE}, ,0, ,491.225502545999973,LEROY ST from 7TH AVE S to WEST ST,New york,LEROY ST,0,0.31,Urban:Major Collector,40.730139999999999,-74.005840000000006,2023,,,,,,0.070000000000000,1,Short Term,491.225502546576081
7096,7442, ,256952,1,30, , , , ,25,Y, ,2:0||||,04_4329,11,0,4,61, ,256952011,NO ERROR,044329,04,061,4329,2034,04,{7E9EA23A-5B72-41AB-9761-29E4177C66BD}, ,0, ,225.308620246000004,W BROADWAY from WALKER ST to VARICK ST,New york,W BROADWAY,0,0.14,Urban:Minor Arterial,40.719140000000003,-74.006349999999998,2023,Actual,1351,,81,6,0.100000000000000,1,Short Term,225.308606573941006
7097,7292, ,256748,1,30, , , , ,25,Y, ,1:0||||,04_4176,11,0,4,61, ,256748011,NO ERROR,044176,04,061,4176,2034,04,{79CC0320-FD2F-4C2A-850D-864E2769045E}, ,0, ,160.934705409999992,LEONARD ST from HUDSON ST to WEST BROADWAY,New york,LEONARD ST,0,0.1,Urban:Minor Arterial,40.718603999999999,-74.007892999999996,2023,Actual,1845,,69,1,0.100000000000000,1,Short Term,160.934728327005331
7098,7441, ,256952,1,30, , , , ,25,Y, ,1:1|2:0|||,04_4328,11,0,4,61, ,256952011,PARTIAL MATCH FOR THE TO-MEASURE,044328,04,061,4328,2034,04,{9CF9F0E7-A423-4027-A807-01AAA8A394A0}, ,0, ,299.093929104999972,W BROADWAY from WARREN ST to VESEY ST,New york,W BROADWAY,0.41,0.59,Urban:Minor Arterial,40.714064000000000,-74.010372000000004,2023,Actual,2553,,177,1,0.090000000000000,1,Short Term,299.093929105840175
7099,7291, ,256747,1,30, , , , ,25, , ,2:2||||,04_4175,11,0,4,61, ,256747011,PARTIAL MATCH FOR THE TO-MEASURE,044175,04,061,4175,2034,04,{403ACFA9-5017-4939-84D6-1FD91912382A}, ,0, ,206.936479714999990,LENOX AVE SPUR from CENTRAL PARK E DR to CENTRAL PARK N,New york,LENOX AVE SPUR,0,0.13,Urban:Local,40.798110000000001,-73.953289999999996,2023,Estimated,241,,14,2,0.100000000000000,0.54,Short Term,206.936479715679894
7100,7440, ,256951,1,30, , , , ,25, , ,1:1||||,04_4327,11,0,4,61, ,256951011,NO ERROR,044327,04,061,4327,2034,04,{3A2E31D2-6EAC-4542-BAE7-C6DE7D600857}, ,0, ,305.775946367000017,W 9TH ST from AV OF THE AMRC to FIFTH AVE,New york,W 9TH ST,0,0.19,Urban:Major Collector,40.733291999999999,-73.996919000000005,2023,Actual,5591,,265,2,0.080000000000000,1,Short Term,305.776007223281681
7101,7439, ,256949,1,30, , , , ,25, , ,1:1||||,04_4326,11,0,4,61, ,256949011,NO ERROR,044326,04,061,4326,2034,04,{1E559672-44E5-44C8-B035-38362B911AC7}, ,0, ,867.755568710000034,W 97TH ST TRANS from CENTRAL PARK W to FIFTH AVE,New york,W 97TH ST TRANS,0,0.54,Urban:Minor Arterial,40.791229999999999,-73.961609999999993,2023,Actual,25143,,1166,3,0.070000000000000,0.58,Short Term,867.755568708373630
